year,consumption_emissions,asset_id,energy_type,asset_domain,asset_type,scenario
2036,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2037,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2038,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2039,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2040,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2041,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2042,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2043,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2044,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2045,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2046,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2047,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2048,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2049,7.900118253540462,EX_005,natural_gas,building,building_aggregate,ex_gas
2025,0.0,EX_005,propane,building,building_aggregate,ex_gas
2026,0.0,EX_005,propane,building,building_aggregate,ex_gas
2027,0.0,EX_005,propane,building,building_aggregate,ex_gas
2028,0.0,EX_005,propane,building,building_aggregate,ex_gas
2029,0.0,EX_005,propane,building,building_aggregate,ex_gas
2030,0.0,EX_005,propane,building,building_aggregate,ex_gas
2031,0.0,EX_005,propane,building,building_aggregate,ex_gas
2032,0.0,EX_005,propane,building,building_aggregate,ex_gas
2033,0.0,EX_005,propane,building,building_aggregate,ex_gas
2034,0.0,EX_005,propane,building,building_aggregate,ex_gas
2035,0.0,EX_005,propane,building,building_aggregate,ex_gas
2036,0.0,EX_005,propane,building,building_aggregate,ex_gas
2037,0.0,EX_005,propane,building,building_aggregate,ex_gas
2038,0.0,EX_005,propane,building,building_aggregate,ex_gas
2039,0.0,EX_005,propane,building,building_aggregate,ex_gas
2040,0.0,EX_005,propane,building,building_aggregate,ex_gas
2041,0.0,EX_005,propane,building,building_aggregate,ex_gas
2042,0.0,EX_005,propane,building,building_aggregate,ex_gas
2043,0.0,EX_005,propane,building,building_aggregate,ex_gas
2044,0.0,EX_005,propane,building,building_aggregate,ex_gas
2045,0.0,EX_005,propane,building,building_aggregate,ex_gas
2046,0.0,EX_005,propane,building,building_aggregate,ex_gas
2047,0.0,EX_005,propane,building,building_aggregate,ex_gas
2048,0.0,EX_005,propane,building,building_aggregate,ex_gas
2049,0.0,EX_005,propane,building,building_aggregate,ex_gas
2025,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2026,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2027,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2028,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2029,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2030,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2031,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2032,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2033,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2034,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2035,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2036,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2037,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2038,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2039,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2040,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2041,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2042,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2043,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2044,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2045,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2046,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2047,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2048,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2049,0.0,EX_005,fuel_oil,building,building_aggregate,ex_gas
2025,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2026,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2027,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2028,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2029,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2030,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2031,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2032,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2033,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2034,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2035,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2036,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2037,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2038,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2039,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2040,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2041,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2042,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2043,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2044,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2045,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2046,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2047,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2048,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2049,0.0,EX_006,electricity,building,building_aggregate,ex_gas
2025,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2026,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2027,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2028,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2029,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2030,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2031,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2032,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2033,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2034,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2035,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2036,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2037,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2038,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2039,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2040,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2041,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2042,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2043,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2044,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2045,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2046,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2047,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2048,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2049,4.456230607296561,EX_006,natural_gas,building,building_aggregate,ex_gas
2025,0.0,EX_006,propane,building,building_aggregate,ex_gas
2026,0.0,EX_006,propane,building,building_aggregate,ex_gas
2027,0.0,EX_006,propane,building,building_aggregate,ex_gas
2028,0.0,EX_006,propane,building,building_aggregate,ex_gas
2029,0.0,EX_006,propane,building,building_aggregate,ex_gas
2030,0.0,EX_006,propane,building,building_aggregate,ex_gas
2031,0.0,EX_006,propane,building,building_aggregate,ex_gas
2032,0.0,EX_006,propane,building,building_aggregate,ex_gas
2033,0.0,EX_006,propane,building,building_aggregate,ex_gas
2034,0.0,EX_006,propane,building,building_aggregate,ex_gas
2035,0.0,EX_006,propane,building,building_aggregate,ex_gas
2036,0.0,EX_006,propane,building,building_aggregate,ex_gas
2037,0.0,EX_006,propane,building,building_aggregate,ex_gas
2038,0.0,EX_006,propane,building,building_aggregate,ex_gas
2039,0.0,EX_006,propane,building,building_aggregate,ex_gas
2040,0.0,EX_006,propane,building,building_aggregate,ex_gas
2041,0.0,EX_006,propane,building,building_aggregate,ex_gas
2042,0.0,EX_006,propane,building,building_aggregate,ex_gas
2043,0.0,EX_006,propane,building,building_aggregate,ex_gas
2044,0.0,EX_006,propane,building,building_aggregate,ex_gas
2045,0.0,EX_006,propane,building,building_aggregate,ex_gas
2046,0.0,EX_006,propane,building,building_aggregate,ex_gas
2047,0.0,EX_006,propane,building,building_aggregate,ex_gas
2048,0.0,EX_006,propane,building,building_aggregate,ex_gas
2049,0.0,EX_006,propane,building,building_aggregate,ex_gas
2025,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2026,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2027,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2028,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2029,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2030,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2031,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2032,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2033,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2034,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2035,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2036,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2037,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2038,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2039,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2040,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2041,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2042,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2043,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2044,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2045,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2046,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2047,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2048,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2049,0.0,EX_006,fuel_oil,building,building_aggregate,ex_gas
2025,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2026,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2027,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2028,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2029,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2030,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2031,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2032,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2033,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2034,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2035,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2036,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2037,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2038,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2039,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2040,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2041,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2042,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2043,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2044,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2045,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2046,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2047,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2048,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2049,0.0,EX_007,electricity,building,building_aggregate,ex_gas
2025,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2026,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2027,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2028,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2029,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2030,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2031,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2032,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2033,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2034,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2035,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2036,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2037,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2038,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2039,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2040,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2041,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2042,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2043,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2044,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2045,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2046,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2047,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2048,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2049,5.221577438783849,EX_007,natural_gas,building,building_aggregate,ex_gas
2025,0.0,EX_007,propane,building,building_aggregate,ex_gas
2026,0.0,EX_007,propane,building,building_aggregate,ex_gas
2027,0.0,EX_007,propane,building,building_aggregate,ex_gas
2028,0.0,EX_007,propane,building,building_aggregate,ex_gas
2029,0.0,EX_007,propane,building,building_aggregate,ex_gas
2030,0.0,EX_007,propane,building,building_aggregate,ex_gas
2031,0.0,EX_007,propane,building,building_aggregate,ex_gas
2032,0.0,EX_007,propane,building,building_aggregate,ex_gas
2033,0.0,EX_007,propane,building,building_aggregate,ex_gas
2034,0.0,EX_007,propane,building,building_aggregate,ex_gas
2035,0.0,EX_007,propane,building,building_aggregate,ex_gas
2036,0.0,EX_007,propane,building,building_aggregate,ex_gas
2037,0.0,EX_007,propane,building,building_aggregate,ex_gas
2038,0.0,EX_007,propane,building,building_aggregate,ex_gas
2039,0.0,EX_007,propane,building,building_aggregate,ex_gas
2040,0.0,EX_007,propane,building,building_aggregate,ex_gas
2041,0.0,EX_007,propane,building,building_aggregate,ex_gas
2042,0.0,EX_007,propane,building,building_aggregate,ex_gas
2043,0.0,EX_007,propane,building,building_aggregate,ex_gas
2044,0.0,EX_007,propane,building,building_aggregate,ex_gas
2045,0.0,EX_007,propane,building,building_aggregate,ex_gas
2046,0.0,EX_007,propane,building,building_aggregate,ex_gas
2047,0.0,EX_007,propane,building,building_aggregate,ex_gas
2048,0.0,EX_007,propane,building,building_aggregate,ex_gas
2049,0.0,EX_007,propane,building,building_aggregate,ex_gas
2025,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2026,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2027,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2028,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2029,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2030,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2031,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2032,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2033,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2034,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2035,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2036,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2037,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2038,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2039,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2040,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2041,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2042,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2043,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2044,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2045,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2046,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2047,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2048,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2049,0.0,EX_007,fuel_oil,building,building_aggregate,ex_gas
2025,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2026,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2027,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2028,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2029,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2030,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2031,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2032,0.0,EX_008,electricity,building,building_aggregate,ex_gas
2033,0.0,EX_008,electricity,building,building_aggregate,ex_gas
