year,leaks,asset_id,asset_domain,asset_type,scenario
2052,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2053,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2054,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2055,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2056,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2057,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2058,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2059,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2060,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2061,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2062,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2063,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2064,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2065,0.0,F_714723_2938816,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_714815_2939003,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_714897_2938859,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_714956_2939056,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_715018_2938902,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_715074_2938797,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_715113_2939056,building,building_aggregate,hybrid_gas_immediate
2020,2.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2021,2.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2022,2.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2023,2.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2024,2.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2025,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2026,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2027,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2028,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2029,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2030,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2031,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2032,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2033,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2034,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2035,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2036,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2037,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2038,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2039,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2040,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2041,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2042,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2043,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2044,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2045,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2046,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2047,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2048,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2049,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2050,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2051,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2052,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2053,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2054,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2055,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2056,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2057,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2058,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2059,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2060,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2061,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2062,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2063,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2064,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2065,1.0,F_715117_2938698,building,building_aggregate,hybrid_gas_immediate
2020,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2021,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2022,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2023,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2024,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2025,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2026,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2027,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2028,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2029,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2030,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2031,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2032,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2033,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2034,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2035,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2036,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2037,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2038,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2039,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2040,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2041,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2042,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2043,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2044,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2045,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2046,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2047,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2048,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2049,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2050,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2051,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2052,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2053,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2054,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2055,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2056,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2057,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2058,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2059,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
2060,0.0,F_715195_2938669,building,building_aggregate,hybrid_gas_immediate
